,age,selling_price,km_driven,owner,name,fuel,seller_type,transmission
3850,6.0,13000.0,30000.0,1.0,Honda,Diesel,Individual,Manual
3851,6.0,12500.0,33000.0,1.0,Honda,Diesel,Individual,Manual
3852,10.0,5350.0,90000.0,3.0,Maruti,Petrol,Individual,Manual
3853,9.0,5550.0,80100.0,2.0,Nissan,Diesel,Individual,Manual
3854,9.0,7250.0,120000.0,1.0,Honda,Petrol,Individual,Manual
3856,7.0,2299.0,40000.0,1.0,Renault,Petrol,Individual,Manual
3857,10.0,8000.0,160000.0,2.0,Toyota,Diesel,Individual,Manual
3858,6.0,4099.0,47000.0,1.0,Maruti,Petrol,Individual,Manual
3859,5.0,12100.0,25000.0,1.0,Hyundai,Diesel,Individual,Manual
3860,6.0,4000.0,26000.0,1.0,Tata,Petrol,Individual,Manual
3861,5.0,5200.0,29000.0,1.0,Hyundai,Diesel,Individual,Manual
3862,7.0,6500.0,50000.0,1.0,Maruti,Petrol,Individual,Automatic
3863,12.0,3250.0,58000.0,3.0,Maruti,Petrol,Individual,Manual
3864,11.0,4200.0,120000.0,1.0,Maruti,Petrol,Individual,Automatic
3865,9.0,4000.0,50000.0,1.0,Maruti,Petrol,Individual,Manual
3868,6.0,3510.0,36000.0,1.0,Maruti,Petrol,Individual,Manual
3869,16.0,4040.0,120000.0,3.0,Toyota,Diesel,Individual,Manual
3871,12.0,2500.0,50000.0,1.0,Nissan,Diesel,Individual,Manual
3873,10.0,5000.0,50000.0,2.0,Hyundai,Petrol,Individual,Manual
3874,18.0,850.0,60000.0,2.0,Hyundai,Petrol,Individual,Manual
3877,13.0,1300.0,162000.0,2.0,Maruti,Petrol,Individual,Manual
3878,10.0,4800.0,110000.0,3.0,Maruti,Diesel,Individual,Manual
3879,15.0,1700.0,120000.0,3.0,Maruti,Diesel,Individual,Manual
3880,12.0,2750.0,45000.0,1.0,Nissan,Diesel,Individual,Manual
3881,18.0,890.0,90000.0,2.0,Maruti,Petrol,Individual,Manual
3882,13.0,1700.0,90000.0,2.0,Ford,Diesel,Individual,Manual
3883,4.0,10900.0,16500.0,1.0,Mahindra,Petrol,Dealer,Manual
3884,6.0,11000.0,67000.0,1.0,Hyundai,Diesel,Individual,Automatic
3885,5.0,6100.0,52000.0,1.0,Maruti,Petrol,Dealer,Manual
3886,7.0,3350.0,40000.0,1.0,Datsun,Petrol,Dealer,Manual
3887,8.0,4349.0,40000.0,1.0,Hyundai,Petrol,Dealer,Manual
3889,5.0,3900.0,13000.0,1.0,Renault,Petrol,Dealer,Manual
3890,11.0,3250.0,40000.0,1.0,Honda,Petrol,Dealer,Manual
3891,4.0,6400.0,10000.0,1.0,Volkswagen,Petrol,Dealer,Manual
3892,11.0,4500.0,9000.0,1.0,Nissan,Petrol,Dealer,Manual
3893,10.0,4000.0,70000.0,2.0,Toyota,Diesel,Dealer,Manual
3894,14.0,2150.0,60000.0,1.0,Hyundai,Petrol,Dealer,Manual
3895,9.0,5700.0,40000.0,1.0,Renault,Diesel,Dealer,Manual
3896,11.0,6800.0,93000.0,1.0,Mahindra,Diesel,Dealer,Manual
3898,12.0,1500.0,50000.0,2.0,Tata,Petrol,Individual,Manual
3899,10.0,6900.0,68000.0,1.0,Hyundai,Petrol,Dealer,Automatic
3901,11.0,640.0,18000.0,1.0,Tata,Petrol,Dealer,Manual
3902,10.0,2500.0,120000.0,1.0,Nissan,Diesel,Individual,Manual
3903,18.0,650.0,35000.0,1.0,Maruti,Petrol,Individual,Manual
3904,7.0,5500.0,60000.0,2.0,Maruti,Diesel,Individual,Manual
3906,7.0,8000.0,70000.0,1.0,Volkswagen,Petrol,Individual,Automatic
3907,8.0,5030.0,110000.0,1.0,Tata,Diesel,Individual,Manual
3910,10.0,2250.0,58343.0,1.0,Maruti,Petrol,Dealer,Manual
3911,5.0,7400.0,38817.0,1.0,Maruti,Diesel,Dealer,Manual
3912,7.0,5500.0,56494.0,1.0,Honda,Petrol,Dealer,Manual
3913,10.0,7500.0,79328.0,2.0,Toyota,Diesel,Dealer,Manual
3914,4.0,6500.0,5621.0,1.0,Maruti,Petrol,Dealer,Automatic
3915,6.0,6250.0,25538.0,1.0,Toyota,Petrol,Dealer,Manual
3916,5.0,6000.0,69779.0,1.0,Maruti,Petrol,Dealer,Automatic
3917,6.0,4500.0,56290.0,1.0,Hyundai,Diesel,Dealer,Manual
3920,4.0,7790.0,7032.0,1.0,Honda,Petrol,Dealer,Automatic
3922,13.0,1500.0,106000.0,3.0,Hyundai,Petrol,Individual,Manual
3923,11.0,2650.0,162000.0,3.0,Toyota,Diesel,Individual,Manual
3924,14.0,5000.0,120000.0,2.0,Honda,Petrol,Individual,Automatic
3925,8.0,4800.0,90000.0,1.0,Maruti,Diesel,Individual,Manual
3926,9.0,5350.0,70000.0,3.0,Hyundai,Diesel,Individual,Manual
3928,11.0,3000.0,100000.0,2.0,Maruti,Diesel,Individual,Manual
3931,7.0,2400.0,50000.0,1.0,Maruti,Petrol,Individual,Manual
3932,5.0,10850.0,1000.0,1.0,Honda,Petrol,Individual,Automatic
3933,6.0,7500.0,19000.0,1.0,Maruti,Diesel,Individual,Automatic
3935,3.0,4099.0,35000.0,1.0,Maruti,CNG,Individual,Manual
3936,9.0,2150.0,80000.0,2.0,Maruti,Petrol,Individual,Manual
3937,7.0,12900.0,50000.0,1.0,Mahindra,Diesel,Individual,Automatic
3938,13.0,1500.0,80000.0,1.0,Maruti,Petrol,Individual,Manual
3939,10.0,2190.0,50000.0,2.0,Hyundai,Petrol,Individual,Manual
3940,5.0,3250.0,100000.0,1.0,Tata,Petrol,Individual,Manual
3941,10.0,2600.0,120000.0,2.0,Maruti,Petrol,Individual,Manual
3942,4.0,7000.0,40000.0,1.0,Honda,Diesel,Individual,Automatic
3943,6.0,9500.0,45000.0,1.0,Hyundai,Diesel,Individual,Manual
3944,13.0,1600.0,80000.0,2.0,Maruti,Petrol,Individual,Manual
3945,8.0,4099.0,135000.0,2.0,Hyundai,Diesel,Individual,Manual
3946,8.0,8400.0,120000.0,2.0,Toyota,Diesel,Individual,Manual
3947,10.0,4500.0,67000.0,1.0,Toyota,Diesel,Individual,Manual
3948,6.0,9000.0,50000.0,1.0,Maruti,Diesel,Individual,Manual
3949,15.0,5700.0,134000.0,2.0,Toyota,Diesel,Individual,Manual
3950,12.0,2549.0,110000.0,2.0,Nissan,Diesel,Individual,Manual
3951,14.0,1300.0,40000.0,1.0,Maruti,Petrol,Individual,Manual
3952,10.0,5300.0,120000.0,2.0,Maruti,Diesel,Individual,Manual
3953,8.0,5200.0,110000.0,2.0,Volkswagen,Diesel,Individual,Manual
3954,12.0,2299.0,170000.0,2.0,Mahindra,Diesel,Individual,Manual
3955,19.0,810.0,80000.0,2.0,Maruti,Petrol,Individual,Manual
3956,7.0,6000.0,47000.0,1.0,Maruti,Diesel,Individual,Manual
3957,8.0,4099.0,93000.0,1.0,Hyundai,Petrol,Individual,Manual
3958,13.0,1200.0,70000.0,2.0,Maruti,Petrol,Individual,Manual
3959,9.0,3200.0,50000.0,1.0,Maruti,Petrol,Individual,Manual
3960,8.0,2920.0,70000.0,1.0,Ford,Diesel,Individual,Manual
3961,11.0,3900.0,80000.0,1.0,Tata,Diesel,Individual,Manual
3962,7.0,5500.0,44000.0,1.0,Ford,Petrol,Individual,Manual
3963,9.0,3850.0,25000.0,1.0,Maruti,Petrol,Individual,Manual
3964,7.0,8000.0,25000.0,1.0,Hyundai,Petrol,Individual,Manual
3965,4.0,6750.0,10000.0,1.0,Maruti,Petrol,Individual,Manual
3967,5.0,9500.0,30000.0,1.0,Ford,Diesel,Individual,Manual
3968,8.0,6100.0,50000.0,2.0,Hyundai,Diesel,Individual,Manual
3969,11.0,5250.0,120000.0,1.0,Hyundai,Diesel,Individual,Manual
3970,8.0,3750.0,80000.0,1.0,Mahindra,Diesel,Individual,Manual
3971,8.0,5800.0,90000.0,1.0,Nissan,Diesel,Individual,Manual
3972,8.0,4349.0,50000.0,2.0,Maruti,Petrol,Individual,Manual
3973,3.0,3500.0,2136.0,1.0,Datsun,Petrol,Individual,Manual
3975,8.0,10500.0,120000.0,1.0,Toyota,Diesel,Individual,Manual
3976,6.0,7350.0,70000.0,1.0,Maruti,Diesel,Individual,Manual
3977,5.0,10500.0,18000.0,1.0,Renault,Diesel,Dealer,Manual
3978,7.0,4200.0,110000.0,2.0,Chevrolet,Diesel,Individual,Manual
3979,6.0,8000.0,60000.0,1.0,Maruti,Diesel,Individual,Manual
3981,7.0,6000.0,147000.0,2.0,Maruti,Diesel,Individual,Manual
3983,12.0,5000.0,99500.0,3.0,Chevrolet,Diesel,Individual,Manual
3984,12.0,2000.0,110000.0,2.0,Tata,Diesel,Individual,Manual
3985,7.0,3700.0,35000.0,1.0,Nissan,Petrol,Individual,Manual
3986,13.0,2600.0,110000.0,2.0,Hyundai,Diesel,Individual,Manual
3987,7.0,2800.0,100000.0,1.0,Mahindra,Diesel,Individual,Manual
3988,9.0,6100.0,21000.0,1.0,Maruti,Petrol,Individual,Manual
3989,10.0,3000.0,60000.0,2.0,Ford,Diesel,Individual,Manual
3990,13.0,1400.0,40000.0,1.0,Tata,Diesel,Individual,Manual
3991,15.0,2299.0,50000.0,1.0,Hyundai,Petrol,Individual,Manual
3992,13.0,2000.0,65000.0,2.0,Maruti,Petrol,Individual,Manual
3993,12.0,2000.0,80000.0,1.0,Maruti,Petrol,Individual,Manual
3994,8.0,5600.0,119000.0,1.0,Hyundai,Diesel,Individual,Manual
3995,7.0,7500.0,80000.0,1.0,Maruti,Diesel,Individual,Manual
3996,6.0,5850.0,90000.0,1.0,Maruti,Diesel,Individual,Manual
3997,7.0,7600.0,20000.0,1.0,Hyundai,Petrol,Individual,Manual
3998,9.0,4300.0,80000.0,2.0,Maruti,Diesel,Individual,Manual
3999,3.0,4800.0,44665.0,1.0,Mahindra,Diesel,Individual,Manual
4000,4.0,6430.0,10000.0,1.0,Kia,Diesel,Individual,Manual
4001,5.0,5000.0,60000.0,1.0,Hyundai,Petrol,Individual,Manual
4002,7.0,4250.0,22000.0,1.0,Honda,Petrol,Individual,Manual
4003,9.0,2500.0,25000.0,1.0,Maruti,Petrol,Individual,Manual
4004,7.0,2850.0,70000.0,1.0,Maruti,Diesel,Individual,Manual
4005,15.0,1600.0,123000.0,3.0,Maruti,Petrol,Individual,Manual
4006,12.0,2500.0,70000.0,2.0,Volkswagen,Diesel,Individual,Manual
4007,10.0,1700.0,70000.0,2.0,Chevrolet,Petrol,Individual,Manual
4008,10.0,4099.0,45000.0,1.0,Toyota,Diesel,Individual,Manual
4009,8.0,4000.0,40000.0,1.0,Hyundai,Petrol,Individual,Automatic
4010,4.0,7000.0,30000.0,1.0,Maruti,Diesel,Individual,Manual
4011,16.0,3500.0,90000.0,1.0,Honda,Petrol,Individual,Automatic
4012,7.0,6600.0,34000.0,2.0,Maruti,Petrol,Individual,Manual
4013,6.0,2680.0,25000.0,1.0,Maruti,Petrol,Individual,Manual
4014,7.0,2700.0,50000.0,1.0,Maruti,Petrol,Individual,Manual
4015,10.0,3000.0,50000.0,1.0,Chevrolet,Diesel,Individual,Manual
4016,6.0,4500.0,90000.0,1.0,Tata,Petrol,Individual,Manual
4017,11.0,2200.0,70000.0,2.0,Chevrolet,Diesel,Individual,Manual
4018,14.0,2500.0,146000.0,2.0,Tata,Diesel,Individual,Manual
4019,11.0,3000.0,85000.0,2.0,Ford,Petrol,Individual,Manual
4021,7.0,5610.0,30000.0,1.0,Maruti,Diesel,Individual,Manual
4022,5.0,7550.0,15000.0,1.0,Maruti,Diesel,Individual,Manual
4023,6.0,2350.0,25000.0,1.0,Datsun,Petrol,Individual,Manual
4024,12.0,1650.0,90000.0,1.0,Maruti,Petrol,Individual,Manual
4025,15.0,1900.0,80000.0,2.0,Maruti,Diesel,Individual,Manual
4026,12.0,1100.0,50000.0,1.0,Tata,Diesel,Individual,Manual
4027,11.0,3200.0,80000.0,2.0,Mahindra,Diesel,Individual,Manual
4028,13.0,3300.0,110000.0,2.0,Maruti,Diesel,Individual,Manual
4029,7.0,5400.0,38000.0,1.0,Hyundai,Petrol,Individual,Manual
4030,10.0,1800.0,60000.0,1.0,Hyundai,Petrol,Individual,Manual
4031,11.0,4500.0,30000.0,1.0,Maruti,Petrol,Individual,Manual
4032,9.0,4500.0,30000.0,1.0,Maruti,Petrol,Individual,Manual
4033,6.0,4250.0,42000.0,1.0,Tata,Petrol,Individual,Manual
4034,7.0,4000.0,30000.0,1.0,Chevrolet,Petrol,Individual,Manual
4035,14.0,1250.0,60000.0,3.0,Maruti,Petrol,Individual,Manual
4037,8.0,9000.0,22000.0,1.0,Honda,Petrol,Individual,Manual
4038,11.0,4500.0,90000.0,1.0,Volkswagen,Diesel,Individual,Manual
4039,12.0,2100.0,46000.0,1.0,Maruti,Petrol,Individual,Manual
4040,5.0,8010.0,20000.0,1.0,Hyundai,Petrol,Individual,Manual
4041,9.0,3170.0,15000.0,1.0,Tata,Diesel,Individual,Manual
4042,8.0,6000.0,40000.0,2.0,Maruti,Petrol,Individual,Manual
4043,9.0,3300.0,30000.0,2.0,Hyundai,Petrol,Individual,Manual
4044,6.0,3200.0,15000.0,2.0,Hyundai,Petrol,Individual,Manual
4045,13.0,1600.0,50000.0,1.0,Maruti,Petrol,Individual,Manual
4046,16.0,1200.0,110000.0,2.0,Hyundai,Petrol,Individual,Manual
4047,14.0,1300.0,70000.0,2.0,Maruti,Petrol,Individual,Manual
4048,8.0,2200.0,80000.0,1.0,Chevrolet,Petrol,Individual,Manual
4049,15.0,2299.0,50000.0,3.0,Maruti,Diesel,Individual,Manual
4050,8.0,3400.0,110000.0,1.0,Tata,Petrol,Individual,Manual
4051,10.0,2000.0,70000.0,2.0,Ford,Diesel,Individual,Manual
4054,13.0,4950.0,100000.0,2.0,Mahindra,Diesel,Individual,Manual
4055,8.0,2360.0,60000.0,1.0,Maruti,Petrol,Individual,Manual
4056,8.0,3900.0,40000.0,1.0,Maruti,Petrol,Individual,Manual
4057,14.0,2750.0,90000.0,2.0,Maruti,Diesel,Individual,Manual
4058,6.0,7750.0,32000.0,1.0,Maruti,Diesel,Dealer,Manual
4060,7.0,8500.0,58000.0,1.0,Hyundai,Diesel,Individual,Manual
4061,5.0,7500.0,5000.0,1.0,Maruti,Diesel,Individual,Manual
4062,5.0,5700.0,25000.0,1.0,Hyundai,Petrol,Individual,Manual
4063,5.0,5800.0,32000.0,1.0,Hyundai,Petrol,Individual,Manual
4064,7.0,4849.0,30000.0,1.0,Honda,Petrol,Individual,Manual
4065,6.0,7000.0,43000.0,1.0,Honda,Petrol,Dealer,Manual
4066,11.0,4150.0,60000.0,1.0,Hyundai,Petrol,Dealer,Manual
4067,8.0,3250.0,50000.0,1.0,Nissan,Petrol,Individual,Automatic
4068,5.0,5500.0,14200.0,1.0,Ford,Petrol,Individual,Manual
4069,6.0,3000.0,10000.0,1.0,Hyundai,Petrol,Individual,Manual
4070,5.0,2170.0,25000.0,1.0,Datsun,Petrol,Individual,Manual
4071,5.0,7000.0,19100.0,1.0,Ford,Petrol,Individual,Manual
4073,9.0,4849.0,54000.0,1.0,Ford,Diesel,Dealer,Manual
4074,5.0,6700.0,35000.0,1.0,Nissan,Diesel,Individual,Manual
4075,5.0,5000.0,20000.0,2.0,Hyundai,Petrol,Individual,Manual
4076,7.0,6750.0,52000.0,1.0,Maruti,Diesel,Individual,Manual
4077,12.0,2200.0,120000.0,2.0,Hyundai,Diesel,Individual,Manual
4079,10.0,6300.0,120000.0,2.0,Maruti,Diesel,Individual,Manual
4080,13.0,2500.0,90000.0,2.0,Tata,Diesel,Individual,Manual
4081,19.0,1200.0,120000.0,3.0,Maruti,Petrol,Individual,Manual
4082,8.0,3000.0,101500.0,2.0,Skoda,Diesel,Individual,Manual
4083,10.0,5250.0,75000.0,1.0,Hyundai,Diesel,Individual,Automatic
4084,12.0,2049.0,97500.0,1.0,Maruti,Petrol,Individual,Manual
4085,7.0,11000.0,100000.0,1.0,Mahindra,Diesel,Individual,Manual
4086,11.0,4800.0,55735.0,2.0,Renault,Diesel,Individual,Manual
4087,9.0,6050.0,80000.0,2.0,Mahindra,Diesel,Individual,Manual
4088,7.0,2500.0,50000.0,2.0,Maruti,Petrol,Individual,Manual
4089,10.0,2450.0,70000.0,2.0,Ford,Diesel,Individual,Manual
4091,3.0,7300.0,1500.0,1.0,Maruti,Petrol,Individual,Manual
4092,11.0,5000.0,76000.0,1.0,Mahindra,Diesel,Individual,Manual
4093,8.0,2800.0,60000.0,2.0,Hyundai,Petrol,Individual,Manual
4094,14.0,5610.0,170000.0,3.0,Toyota,Diesel,Individual,Manual
4096,7.0,3750.0,53319.0,1.0,Chevrolet,Diesel,Dealer,Manual
4097,6.0,7000.0,40906.0,1.0,Volkswagen,Diesel,Dealer,Manual
4098,11.0,3750.0,31711.0,2.0,Toyota,Petrol,Dealer,Manual
4099,11.0,2700.0,43755.0,2.0,Hyundai,Petrol,Dealer,Manual
4100,7.0,3000.0,66693.0,1.0,Renault,Petrol,Dealer,Manual
4101,13.0,2250.0,59549.0,1.0,Maruti,Petrol,Dealer,Manual
4102,8.0,13500.0,94385.0,1.0,Toyota,Diesel,Dealer,Manual
4103,13.0,2000.0,73730.0,1.0,Maruti,Petrol,Dealer,Manual
4105,10.0,5000.0,116104.0,1.0,Honda,Diesel,Dealer,Manual
4106,8.0,5000.0,150546.0,1.0,Maruti,Petrol,Dealer,Manual
4108,8.0,5550.0,20000.0,2.0,Ford,Petrol,Individual,Manual
4109,5.0,5800.0,30000.0,1.0,Hyundai,Petrol,Individual,Automatic
4110,12.0,3370.0,142000.0,3.0,Tata,Diesel,Individual,Manual
4111,12.0,1750.0,20000.0,1.0,Tata,Diesel,Individual,Manual
4112,14.0,1800.0,120000.0,2.0,Tata,Diesel,Individual,Manual
4113,12.0,2000.0,80000.0,1.0,Hyundai,Petrol,Individual,Manual
4114,7.0,2600.0,60000.0,1.0,Tata,Diesel,Individual,Manual
4115,7.0,3500.0,25000.0,1.0,Renault,Petrol,Individual,Manual
4116,12.0,4099.0,50000.0,2.0,Mahindra,Diesel,Individual,Manual
4117,6.0,6550.0,126000.0,1.0,Mahindra,Diesel,Individual,Manual
4118,8.0,3700.0,170000.0,1.0,Maruti,Diesel,Individual,Manual
4119,10.0,2000.0,24000.0,1.0,Maruti,Petrol,Individual,Manual
4120,6.0,8000.0,100000.0,2.0,Maruti,Diesel,Individual,Manual
4121,11.0,3000.0,70000.0,2.0,Ford,Diesel,Individual,Manual
4122,6.0,2200.0,40000.0,1.0,Maruti,Petrol,Individual,Manual
4123,12.0,1960.0,110000.0,1.0,Maruti,Petrol,Individual,Manual
4124,15.0,1350.0,80000.0,2.0,Hyundai,Petrol,Individual,Manual
4125,8.0,2990.0,16500.0,1.0,Tata,Petrol,Individual,Manual
4126,6.0,3000.0,30000.0,1.0,Maruti,Petrol,Individual,Manual
4127,6.0,7200.0,80000.0,1.0,Maruti,Diesel,Individual,Manual
4128,7.0,6500.0,50000.0,3.0,Tata,Diesel,Individual,Manual
4129,4.0,7500.0,20000.0,1.0,Hyundai,Diesel,Individual,Manual
4130,7.0,2600.0,60000.0,1.0,Renault,Petrol,Individual,Manual
4131,12.0,3000.0,70000.0,2.0,Maruti,Diesel,Individual,Manual
4132,9.0,6000.0,50000.0,2.0,Mahindra,Diesel,Individual,Manual
4133,19.0,2750.0,100000.0,2.0,Honda,Petrol,Individual,Automatic
4134,8.0,2500.0,52000.0,1.0,Maruti,Petrol,Individual,Manual
4135,9.0,4200.0,80000.0,1.0,Maruti,Diesel,Individual,Manual
4136,8.0,2350.0,50000.0,1.0,Hyundai,Petrol,Individual,Manual
4137,7.0,11000.0,60000.0,1.0,Mahindra,Diesel,Individual,Manual
4138,4.0,3600.0,25000.0,1.0,Maruti,Petrol,Individual,Manual
4139,9.0,3800.0,50000.0,2.0,Hyundai,Diesel,Individual,Manual
4140,7.0,6500.0,125000.0,1.0,Ford,Diesel,Individual,Manual
4141,7.0,3500.0,80000.0,1.0,Maruti,Petrol,Individual,Manual
4142,6.0,7000.0,70000.0,1.0,Mahindra,Diesel,Individual,Manual
4143,13.0,2700.0,90000.0,3.0,Hyundai,Diesel,Individual,Manual
4144,6.0,4500.0,50000.0,1.0,Tata,Diesel,Individual,Manual
4145,7.0,6300.0,101000.0,1.0,Mahindra,Diesel,Individual,Manual
4146,13.0,2299.0,168000.0,1.0,Mahindra,Diesel,Individual,Manual
4147,12.0,2700.0,40000.0,1.0,Maruti,Petrol,Individual,Manual
4148,14.0,1350.0,28900.0,2.0,Tata,Petrol,Individual,Manual
4149,11.0,2750.0,20000.0,1.0,Maruti,Petrol,Individual,Manual
4150,8.0,6340.0,165000.0,1.0,Mahindra,Diesel,Individual,Manual
4151,11.0,2350.0,98500.0,2.0,Maruti,Petrol,Individual,Manual
4152,15.0,2750.0,98000.0,3.0,Hyundai,Petrol,Individual,Manual
4153,9.0,7000.0,40000.0,2.0,Mahindra,Diesel,Individual,Manual
4154,10.0,4000.0,90000.0,1.0,Fiat,Diesel,Individual,Manual
4155,11.0,2150.0,90000.0,3.0,Maruti,Petrol,Individual,Manual
4156,14.0,1500.0,110000.0,2.0,Hyundai,Diesel,Individual,Manual
4157,5.0,9500.0,77800.0,1.0,Maruti,Diesel,Individual,Manual
4158,8.0,7300.0,100000.0,1.0,Mahindra,Diesel,Individual,Manual
4159,11.0,1350.0,120000.0,2.0,Tata,Diesel,Individual,Manual
4160,7.0,3500.0,80000.0,2.0,Hyundai,Petrol,Individual,Manual
4161,5.0,5350.0,21000.0,2.0,Mahindra,Petrol,Individual,Manual
4162,5.0,4550.0,100000.0,2.0,Maruti,Petrol,Individual,Manual
4163,4.0,6550.0,25000.0,1.0,Maruti,Petrol,Individual,Manual
4164,4.0,8000.0,30000.0,3.0,Ford,Diesel,Individual,Manual
4165,5.0,11000.0,25000.0,1.0,Toyota,Petrol,Individual,Automatic
4167,11.0,12250.0,160000.0,1.0,Toyota,Diesel,Individual,Automatic
4168,5.0,3400.0,51492.0,1.0,Mahindra,Petrol,Individual,Manual
4169,12.0,3000.0,72000.0,2.0,Volkswagen,Diesel,Individual,Manual
4170,7.0,3700.0,60000.0,1.0,Ford,Petrol,Individual,Manual
4171,10.0,3300.0,136000.0,2.0,Mahindra,Diesel,Individual,Manual
4172,9.0,2380.0,60000.0,1.0,Hyundai,Petrol,Individual,Manual
4173,17.0,720.0,110000.0,2.0,Hyundai,Petrol,Individual,Manual
4174,10.0,2000.0,90000.0,1.0,Hyundai,Petrol,Individual,Manual
4177,8.0,3200.0,50000.0,2.0,Maruti,Petrol,Individual,Manual
4178,13.0,2100.0,20000.0,1.0,Hyundai,Petrol,Individual,Manual
4179,12.0,2000.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
4180,14.0,1350.0,150000.0,2.0,Maruti,Petrol,Individual,Manual
4181,8.0,3500.0,52000.0,1.0,Tata,Diesel,Individual,Manual
4182,9.0,3500.0,167000.0,2.0,Mahindra,Diesel,Individual,Manual
4183,6.0,6800.0,40000.0,1.0,Maruti,Diesel,Individual,Manual
4185,7.0,3000.0,50000.0,1.0,Renault,Petrol,Individual,Manual
4186,12.0,2700.0,70000.0,2.0,Mahindra,Diesel,Individual,Manual
4187,11.0,2250.0,80000.0,2.0,Maruti,Petrol,Individual,Manual
4188,15.0,2500.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
4189,8.0,5900.0,40000.0,2.0,Mahindra,Diesel,Individual,Manual
4190,8.0,2900.0,17000.0,1.0,Hyundai,Petrol,Individual,Manual
4192,7.0,3950.0,50000.0,1.0,Maruti,Petrol,Individual,Manual
4193,9.0,1950.0,65000.0,2.0,Hyundai,Petrol,Individual,Manual
4194,12.0,450.0,10000.0,3.0,Tata,Petrol,Individual,Manual
4195,14.0,2700.0,70000.0,2.0,Mahindra,Diesel,Individual,Manual
4196,9.0,6000.0,90000.0,2.0,Chevrolet,Diesel,Individual,Manual
4197,8.0,7150.0,50000.0,1.0,Hyundai,Diesel,Individual,Manual
4198,4.0,8750.0,25000.0,1.0,Mahindra,Diesel,Individual,Manual
4199,12.0,4200.0,100000.0,2.0,Mahindra,Diesel,Individual,Manual
4200,16.0,3250.0,70000.0,2.0,Honda,Petrol,Individual,Automatic
4201,6.0,3850.0,30000.0,1.0,Datsun,Petrol,Individual,Manual
4202,7.0,3000.0,40000.0,1.0,Mahindra,Petrol,Individual,Manual
4203,11.0,3350.0,135000.0,1.0,Hyundai,Diesel,Individual,Manual
4204,19.0,800.0,120000.0,2.0,Hyundai,Petrol,Individual,Manual
4205,11.0,4000.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
4207,7.0,5500.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
4208,11.0,3000.0,120000.0,2.0,Toyota,Diesel,Individual,Manual
4210,12.0,3500.0,25000.0,2.0,Nissan,Petrol,Individual,Manual
4211,10.0,2800.0,80000.0,1.0,Tata,Diesel,Individual,Manual
4212,6.0,5500.0,70000.0,2.0,Hyundai,Diesel,Individual,Manual
4213,5.0,5000.0,10000.0,1.0,Hyundai,Petrol,Individual,Manual
4214,4.0,7000.0,6000.0,1.0,Ford,Petrol,Individual,Manual
4215,10.0,3800.0,90000.0,2.0,Skoda,Diesel,Individual,Manual
4216,11.0,3400.0,110000.0,2.0,Mahindra,Diesel,Individual,Manual
4217,16.0,1600.0,120000.0,3.0,Mahindra,Diesel,Individual,Manual
4218,9.0,7500.0,50000.0,1.0,Toyota,Diesel,Individual,Manual
4219,5.0,5310.0,20000.0,1.0,Hyundai,Petrol,Individual,Automatic
4220,6.0,3000.0,35000.0,1.0,Renault,Petrol,Individual,Manual
4221,9.0,3500.0,60000.0,2.0,Volkswagen,Diesel,Individual,Manual
4223,8.0,4500.0,30000.0,1.0,Maruti,Petrol,Individual,Manual
4225,17.0,1400.0,65000.0,3.0,Maruti,Petrol,Individual,Manual
4226,19.0,2500.0,80000.0,3.0,Mahindra,Diesel,Individual,Manual
4227,17.0,850.0,120000.0,3.0,Tata,Diesel,Individual,Manual
4228,5.0,4500.0,30000.0,1.0,Hyundai,Petrol,Individual,Manual
4229,12.0,1700.0,55113.0,1.0,Maruti,Petrol,Individual,Manual
4230,6.0,3600.0,50000.0,1.0,Tata,Diesel,Individual,Manual
4231,3.0,3900.0,6000.0,1.0,Maruti,Petrol,Individual,Manual
4232,12.0,1450.0,50000.0,2.0,Maruti,Petrol,Individual,Manual
4233,11.0,5400.0,90000.0,3.0,Mahindra,Diesel,Individual,Manual
4234,15.0,2900.0,126000.0,3.0,Toyota,Diesel,Individual,Manual
4235,10.0,3000.0,90000.0,1.0,Tata,Diesel,Individual,Manual
4236,6.0,5650.0,80000.0,1.0,Ford,Petrol,Individual,Manual
4237,12.0,4410.0,70000.0,2.0,Mahindra,Diesel,Individual,Manual
4238,20.0,500.0,80000.0,2.0,Hyundai,Petrol,Individual,Manual
4239,12.0,1800.0,80000.0,2.0,Hyundai,Petrol,Individual,Manual
4240,10.0,2000.0,80000.0,2.0,Hyundai,Petrol,Individual,Manual
4241,18.0,850.0,150000.0,2.0,Maruti,Petrol,Individual,Manual
4243,7.0,7000.0,110000.0,2.0,Maruti,Diesel,Individual,Manual
4245,4.0,6000.0,20000.0,1.0,Hyundai,Petrol,Individual,Manual
4246,12.0,2500.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
4247,7.0,6000.0,120000.0,1.0,Mahindra,Diesel,Individual,Manual
4248,13.0,2000.0,80000.0,2.0,Fiat,Diesel,Individual,Manual
4249,8.0,4250.0,91500.0,2.0,Hyundai,Diesel,Individual,Manual
4250,11.0,4200.0,120000.0,2.0,Maruti,Diesel,Individual,Manual
